Student_ID,Subject,Due_Date,Status,Grade_Feedback,Guardian_Signature
S11092,English,2025-01-03,Done,F,True
S05885,Science,2024-12-09,Done,B-,False
S10481,Science,2024-11-02,Done,F,False
S02706,Geography,2024-09-27,Not Done,B,True
S00975,English,2024-11-24,Pending,C,True
S09847,History,2024-09-09,Done,A,False
S10380,Arabic,2024-12-17,Done,C-,True
S04987,English,2024-10-17,Done,F,True
S04964,Geography,2024-12-23,Pending,F,True
S11431,Geography,2024-10-08,Pending,C-,True
S01585,Science,2025-03-04,Done,B,True
S01813,History,2025-02-09,Not Done,D,False
S09339,Math,2024-11-16,Not Done,D,True
S04122,Math,2025-01-11,Not Done,A+,False
S05448,Science,2025-01-22,Pending,F,True
S00597,Arabic,2024-09-20,Not Done,F,False
S09229,Geography,2024-10-17,Done,A+,False
S10927,English,2025-02-13,Done,B-,True
S10269,History,2024-11-09,Not Done,C,False
S08099,Math,2024-10-10,Done,B-,False
S04173,Science,2024-10-06,Done,A,False
S07589,History,2024-10-15,Done,D,False
S07383,Arabic,2024-11-01,Done,B-,False
S01226,Arabic,2024-09-21,Not Done,A,True
S04171,Science,2025-01-01,Not Done,F,True
S08935,English,2024-09-14,Not Done,C,False
S05056,Math,2025-02-07,Done,D,True
S05134,Geography,2024-10-20,Done,A,True
S07899,Arabic,2024-12-26,Done,A,True
S08625,History,2024-09-24,Not Done,B-,False
S11040,Arabic,2024-12-25,Pending,C-,False
S09617,Geography,2025-01-24,Done,B,True
S03353,Math,2024-12-18,Done,C,False
S05510,History,2025-01-23,Done,C-,False
S11963,Geography,2024-09-17,Done,D,False
S02741,History,2025-02-11,Pending,A,False
S05953,History,2024-09-27,Done,C-,True
S05004,Arabic,2024-11-13,Not Done,A+,False
S04305,Science,2024-12-20,Not Done,B,False
S05864,Geography,2024-09-09,Not Done,B,True
S03003,Arabic,2024-10-22,Pending,B,False
S06024,English,2025-03-02,Not Done,A+,False
S08952,Geography,2025-01-14,Pending,B-,False
S00287,Arabic,2025-02-09,Not Done,A+,False
S02846,English,2024-10-27,Done,C,False
S01722,Geography,2025-01-20,Done,B-,False
S01464,English,2024-09-23,Done,F,False
S09630,Math,2024-11-29,Not Done,A,True
S09912,History,2024-11-15,Done,D,False
S09959,Geography,2024-12-04,Not Done,B,False
S01097,Arabic,2024-12-20,Not Done,C,True
S07363,History,2025-01-09,Not Done,B,False
S06378,Math,2024-09-16,Done,B,False
S03631,Geography,2024-10-08,Done,F,True
S06978,Science,2024-12-11,Pending,B,True
S01923,Science,2025-01-14,Done,B,True
S11024,History,2024-11-26,Not Done,C-,False
S10980,History,2024-10-01,Done,B-,False
S02354,English,2025-01-22,Done,B,True
S03072,Arabic,2025-01-30,Done,A,False
S10793,Arabic,2024-11-15,Done,C,False
S09775,Arabic,2024-11-30,Done,B-,False
S12018,Math,2024-12-24,Done,A,True
S04021,Arabic,2025-01-30,Pending,B-,True
S01783,English,2024-09-24,Not Done,F,False
S08187,Math,2024-09-24,Done,C,False
S08511,English,2024-11-09,Not Done,C-,False
S04969,English,2025-02-12,Not Done,A,False
S11260,Geography,2024-11-07,Done,B-,True
S01405,Arabic,2025-03-06,Done,C,False
S04295,Arabic,2025-01-28,Done,B-,False
S06807,Math,2025-02-24,Pending,C,False
S04710,Arabic,2024-12-01,Pending,B,False
S08902,English,2024-09-26,Pending,A,False
S04809,Geography,2025-03-04,Done,A+,True
S11506,History,2025-02-17,Pending,D,False
S03057,History,2024-09-18,Pending,D,False
S10422,Math,2025-02-04,Done,B-,True
S10430,Geography,2024-10-07,Done,A+,False
S01477,Geography,2025-03-04,Pending,A+,False
S02212,English,2025-02-07,Done,F,False
S05252,History,2025-02-28,Done,B,False
S00577,English,2025-01-07,Done,D,False
S03384,Arabic,2025-01-08,Done,F,False
S06209,Science,2025-02-16,Done,C,True
S05878,Geography,2024-10-08,Done,A+,False
S00447,Geography,2025-01-05,Not Done,D,False
S00197,Geography,2024-11-14,Pending,C-,False
S11287,Geography,2024-10-06,Not Done,B,False
S10306,History,2024-10-18,Done,C,True
S11561,Math,2025-03-06,Done,A+,True
S10845,Geography,2025-01-03,Not Done,B,False
S06699,History,2025-03-04,Done,A+,False
S10590,English,2025-01-30,Pending,C,False
S08711,Science,2025-02-13,Pending,C-,False
S06239,Geography,2024-12-15,Not Done,C,False
S08653,History,2025-03-06,Done,F,False
S08827,Geography,2024-09-20,Not Done,B,True
S02131,Geography,2024-10-08,Not Done,B-,False
S05590,Arabic,2025-01-06,Done,F,True
S05460,Geography,2024-12-09,Done,C-,False
S08615,Math,2024-09-14,Pending,D,False
S01621,Arabic,2024-11-28,Done,C-,False
S08582,Math,2024-11-30,Done,A,False
S05213,English,2025-02-13,Not Done,F,False
S11294,Arabic,2024-09-12,Not Done,D,False
S07053,History,2024-12-30,Not Done,A+,False
S00374,Geography,2025-02-12,Done,A+,True
S04451,Arabic,2025-01-06,Done,B,False
S09690,History,2024-10-04,Not Done,C,False
S00231,Arabic,2024-10-22,Done,A,False
S10231,Geography,2024-11-11,Not Done,F,False
S10198,Math,2024-12-12,Not Done,C,False
S11360,Geography,2025-02-11,Done,F,False
S06892,Geography,2024-11-15,Not Done,F,False
S01463,English,2024-12-14,Done,C,False
S10110,Math,2024-11-27,Not Done,F,False
S12029,Science,2024-11-19,Not Done,B,False
S07991,Math,2025-02-06,Pending,F,False
S04619,English,2025-02-19,Done,C,False
S05413,Science,2025-01-22,Done,A+,False
S07272,English,2024-10-05,Done,F,False
S09613,History,2024-09-28,Not Done,B-,False
S02328,History,2025-01-13,Not Done,B-,False
S11161,English,2025-02-27,Not Done,B-,False
S00175,Arabic,2024-09-15,Done,C-,False
S09291,History,2024-09-13,Not Done,C-,True
S07275,History,2024-12-30,Done,C,False
S01951,Arabic,2025-02-27,Done,D,False
S11709,Arabic,2024-12-19,Done,C,True
S05847,Math,2024-10-13,Not Done,C-,True
S05145,English,2025-01-13,Not Done,D,False
S07486,English,2025-02-03,Done,C,False
S00927,Geography,2024-11-20,Done,B,False
S08651,English,2024-10-12,Pending,B,True
S06264,History,2024-11-12,Not Done,C-,False
S11736,Geography,2024-11-07,Done,A+,False
S00507,History,2025-01-31,Done,C,False
S05180,History,2024-09-29,Done,C,True
S01663,History,2024-10-27,Done,B,False
S08028,Arabic,2024-10-31,Done,C-,False
S02499,History,2025-01-06,Done,D,False
S11456,History,2024-10-18,Not Done,C,False
S08731,Science,2024-11-11,Done,F,True
S08641,Math,2024-11-20,Done,A,True
S03069,History,2024-12-26,Not Done,B,True
S07804,History,2025-02-24,Pending,A+,False
S04776,Geography,2024-10-15,Done,C,False
S11427,Science,2024-10-10,Not Done,B,False
S08397,Arabic,2025-02-26,Not Done,A+,False
S06698,Geography,2024-10-13,Not Done,A+,False
S08144,Geography,2024-09-08,Done,C-,False
S11912,Arabic,2024-09-28,Not Done,F,True
S09047,Geography,2024-10-07,Pending,F,False
S01691,History,2024-12-01,Not Done,C-,False
S05086,Science,2025-01-03,Pending,B,False
S06963,English,2024-09-29,Done,F,False
S03175,Arabic,2024-10-22,Done,A,False
S11062,Math,2025-03-05,Done,D,False
S09805,Arabic,2024-11-06,Done,A+,False
S01346,Arabic,2025-02-19,Not Done,D,False
S03133,History,2025-01-11,Done,C,False
S01225,History,2024-11-22,Not Done,D,True
S05419,Science,2024-11-07,Done,A+,False
S09506,English,2025-02-24,Done,B,True
S11016,Science,2024-12-17,Not Done,C-,False
S00625,Geography,2025-02-11,Done,C,True
S03627,Math,2025-03-01,Done,C-,False
S03184,English,2025-03-01,Not Done,F,True
S01627,Arabic,2024-12-24,Not Done,C,False
S02880,Arabic,2024-11-15,Not Done,A,False
S10131,Math,2024-12-17,Not Done,C-,False
S05962,Arabic,2025-02-02,Done,C-,False
S08063,Geography,2024-10-24,Not Done,B-,True
S05060,English,2024-11-27,Not Done,B-,False
S11606,History,2025-01-09,Done,D,False
S02057,Math,2024-09-29,Done,D,False
S05531,Math,2024-12-25,Done,A,False
S08629,Arabic,2025-01-22,Done,A,False
S00894,Math,2024-10-06,Done,C-,False
S06746,English,2024-11-05,Not Done,B,True
S00083,Science,2025-01-04,Not Done,F,False
S05351,History,2024-11-30,Not Done,C,True
S00681,History,2024-12-05,Done,F,True
S03824,Science,2024-10-25,Pending,F,True
S01630,Science,2025-02-04,Done,C-,True
S02832,Math,2025-01-22,Not Done,A+,False
S00860,English,2024-11-04,Done,A,False
S00399,Geography,2024-12-05,Pending,B-,False
S10144,History,2024-12-22,Not Done,B-,True
S11767,Arabic,2024-12-12,Not Done,F,True
S06949,Math,2025-01-31,Pending,D,True
S03615,Arabic,2024-10-31,Done,A+,True
S11453,Arabic,2024-09-20,Done,F,True
S08686,Geography,2025-02-28,Done,A+,False
S06525,Science,2025-02-21,Done,D,False
S01604,History,2024-12-24,Pending,A+,False
S10664,Math,2024-12-12,Not Done,C,False
S05155,Science,2024-10-11,Done,D,False
S03501,History,2024-10-25,Done,F,True
S07007,History,2025-01-17,Done,B-,False
S10150,Math,2025-01-23,Pending,B-,True
S11992,History,2024-10-20,Done,D,True
S09259,Science,2024-12-07,Not Done,C-,False
S05508,Geography,2024-09-18,Not Done,D,False
S09553,English,2025-02-28,Not Done,A+,True
S05631,History,2024-10-29,Done,A,False
S01242,Arabic,2024-11-11,Not Done,F,True
S11589,English,2024-10-29,Done,F,False
S06656,English,2024-12-21,Not Done,C-,False
S06959,Science,2024-10-06,Not Done,B-,False
S06787,History,2024-10-06,Done,B,True
S00183,Arabic,2025-01-03,Done,D,True
S09042,Geography,2025-01-29,Done,A,False
S01780,Geography,2025-01-16,Done,A,True
S02650,Math,2024-10-20,Done,A+,False
S04546,English,2025-02-08,Not Done,D,True
S06157,Geography,2024-11-02,Pending,A,False
S04169,History,2024-11-02,Done,C,False
S04663,History,2024-09-14,Not Done,B,True
S00370,History,2024-09-26,Pending,C-,False
S08152,Arabic,2024-12-03,Done,A+,False
S02569,Geography,2025-02-28,Not Done,A,False
S10042,Math,2025-03-03,Not Done,F,False
S10616,Arabic,2024-11-01,Done,F,False
S10293,Science,2024-09-09,Done,B-,False
S01450,Science,2024-11-07,Done,B,False
S00160,Math,2024-10-05,Pending,D,True
S06602,Arabic,2024-11-15,Pending,A+,False
S03376,History,2025-02-24,Pending,B,True
S11233,Science,2025-01-14,Done,F,True
S10965,English,2024-10-03,Not Done,A,False
S10567,Arabic,2025-02-02,Done,F,True
S07990,History,2025-02-12,Not Done,C,True
S05447,Arabic,2024-12-28,Done,A,False
S05749,History,2025-02-13,Not Done,C-,False
S12014,English,2024-09-30,Not Done,B,False
S10934,History,2024-10-12,Done,C-,False
S04749,History,2024-11-29,Not Done,A+,False
S00980,Arabic,2025-01-03,Done,C,False
S01225,History,2025-01-16,Done,A,False
S02073,Math,2024-12-08,Not Done,F,True
S03200,Geography,2025-02-19,Pending,F,False
S05746,History,2025-02-09,Not Done,C,True
S05095,English,2024-11-03,Done,D,False
S05735,History,2024-09-09,Done,A+,True
S11920,History,2024-11-02,Done,B,False
S04748,Science,2025-02-13,Done,C-,False
S07691,Science,2024-09-22,Done,B,False
S09144,Science,2025-01-28,Done,C-,False
S00387,English,2025-01-14,Done,F,False
S10075,History,2025-01-14,Done,C,True
S02660,English,2024-12-12,Done,C-,False
S07898,Geography,2025-02-08,Not Done,C,True
S00390,Science,2025-02-24,Not Done,F,False
S10379,Geography,2024-10-10,Done,B-,False
S00388,Math,2024-12-17,Not Done,D,False
S08398,Math,2024-12-04,Not Done,A+,False
S09771,History,2025-01-15,Done,C-,False
S00597,Math,2024-10-24,Done,A,True
S02007,Science,2024-09-15,Done,C,False
S08704,Math,2025-01-08,Not Done,B,True
S02076,Science,2025-02-21,Pending,B,True
S04269,Math,2024-11-03,Done,C-,False
S11024,Arabic,2025-01-15,Not Done,D,False
S10749,Science,2024-11-04,Done,B,False
S01619,History,2025-01-02,Pending,C,False
S02771,History,2024-09-30,Not Done,B,False
S12131,Science,2024-11-15,Done,C,True
S08971,Math,2024-10-31,Pending,C,False
S01337,History,2024-11-12,Not Done,F,True
S09218,Arabic,2024-12-07,Pending,A+,True
S04321,History,2025-03-03,Not Done,C,False
S11311,English,2024-12-18,Done,A,False
S10021,Science,2025-02-16,Not Done,D,False
S04584,Science,2025-02-05,Done,F,True
S05455,English,2025-02-21,Done,A,True
S06381,Arabic,2025-02-18,Done,C-,False
S05289,Arabic,2024-09-22,Not Done,A+,True
S00609,Arabic,2024-11-27,Pending,A,False
S02039,Math,2025-03-05,Done,A,False
S04838,Science,2024-10-19,Not Done,C-,False
S01504,English,2025-02-27,Not Done,C-,True
S06991,English,2024-10-15,Done,C,False
S03558,English,2025-02-20,Done,D,False
S11253,Math,2024-10-07,Pending,A+,False
S01123,English,2024-10-14,Pending,B,False
S02125,Math,2024-10-03,Done,C-,False
S04882,Math,2024-12-16,Pending,C-,True
S03828,Science,2024-12-22,Not Done,F,False
S11272,History,2024-10-19,Pending,A+,False
S07460,Arabic,2024-10-28,Done,A,False
S04522,English,2025-01-02,Done,F,False
S04513,Science,2025-01-17,Done,C-,False
S09104,Math,2024-09-24,Not Done,F,True
S00416,English,2024-10-20,Done,A,True
S00016,Geography,2024-11-27,Done,C-,False
S02157,Science,2025-03-07,Not Done,C-,False
S05297,Math,2024-11-21,Not Done,A+,False
S05004,Geography,2025-01-26,Done,B,False
S09678,Geography,2024-10-26,Not Done,B,False
S10860,Math,2024-10-24,Done,C-,False
S09052,Arabic,2025-03-03,Done,C-,False
S07499,Geography,2024-11-22,Not Done,C-,False
S10270,History,2025-03-09,Not Done,B,False
S07527,History,2025-01-26,Pending,B,False
S02518,Science,2025-01-20,Done,C-,False
S10750,Geography,2025-03-06,Not Done,B,False
S02448,Arabic,2024-11-01,Done,B,True
S05088,Geography,2025-01-08,Not Done,C,False
S11826,Math,2024-12-31,Done,C-,False
S07042,Geography,2025-01-03,Done,A,True
S01331,English,2025-02-18,Done,A,False
S10950,History,2024-09-19,Done,A+,True
S04411,Geography,2025-01-16,Done,A+,False
S04213,Geography,2024-09-16,Done,C-,False
S07119,Math,2024-10-31,Not Done,B-,False
S10259,Geography,2025-01-15,Pending,C-,False
S05455,Math,2024-09-15,Not Done,B-,True
S02191,English,2025-01-09,Pending,A+,True
S00972,Science,2024-09-17,Not Done,B,False
S07604,Science,2025-02-16,Done,C,True
S02893,Science,2024-12-21,Not Done,C,True
S02150,History,2024-10-15,Pending,C-,False
S02506,Math,2025-02-27,Done,B-,False
S00288,History,2024-12-13,Not Done,F,True
S06946,Math,2024-12-30,Done,F,True
S05567,Science,2024-12-10,Not Done,B-,False
S09508,Science,2025-03-04,Not Done,D,False
S11844,Math,2025-02-14,Done,B-,False
S02467,Math,2024-09-24,Not Done,B-,True
S02285,Science,2024-10-25,Done,B-,False
S09873,Geography,2025-01-10,Done,A+,False
S07113,History,2025-01-07,Done,C-,True
S11814,Science,2025-02-24,Done,B-,True
S02760,Math,2024-12-22,Done,A,True
S10014,Math,2024-10-22,Pending,A,False
S05878,English,2024-10-15,Done,B-,True
S02050,Science,2024-11-17,Not Done,C-,False
S00463,Science,2025-03-01,Pending,D,False
S07460,Math,2024-10-01,Pending,A,False
S07045,English,2025-03-05,Not Done,C,False
S10454,English,2024-11-03,Pending,B,True
S02664,Science,2025-01-27,Not Done,C-,True
S09073,Geography,2025-02-26,Pending,A,True
S04750,Arabic,2024-11-11,Done,F,True
S00796,Arabic,2024-11-01,Pending,C,False
S11144,History,2024-10-28,Not Done,F,False
S07792,Science,2025-01-03,Done,B-,True
S05793,Arabic,2024-12-13,Not Done,C,True
S02711,Arabic,2025-01-02,Done,D,False
S06019,Math,2024-10-12,Done,D,False
S06355,English,2024-10-03,Not Done,A,True
S05008,History,2024-09-17,Done,C,False
S00542,Geography,2024-12-08,Pending,C,False
S04109,Science,2025-02-01,Done,D,False
S01054,History,2025-01-25,Pending,C-,False
S03764,Science,2024-12-03,Pending,F,False
S09778,Math,2024-11-21,Done,B-,True
S03949,Math,2025-02-24,Done,B-,False
S01384,History,2024-09-30,Pending,C-,False
S03751,History,2024-12-06,Not Done,B,False
S12016,History,2024-09-30,Not Done,C-,False
S05573,History,2024-12-25,Not Done,A,True
S11588,Math,2024-12-13,Done,A+,False
S06035,Science,2025-02-21,Done,A,False
S11007,Math,2024-12-05,Not Done,C,False
S03878,English,2025-01-31,Done,C,False
S10017,Math,2024-11-19,Done,C-,False
S00941,English,2024-09-20,Done,B,True
S06818,History,2024-12-29,Pending,F,True
S01179,Geography,2024-12-16,Done,D,False
S05336,Geography,2024-11-12,Not Done,B-,False
S08366,Math,2024-12-06,Done,F,False
S11346,Math,2024-09-25,Not Done,A,False
S08730,English,2024-09-21,Not Done,B,True
S04280,Arabic,2025-02-24,Done,D,False
S10764,Geography,2024-12-01,Pending,A+,False
S04104,English,2025-02-16,Pending,A,True
S11837,History,2024-09-27,Pending,C,False
S05846,Arabic,2025-01-27,Not Done,A,False
S01135,Math,2024-11-03,Not Done,C,False
S11724,Arabic,2024-09-25,Not Done,B-,False
S10534,Arabic,2024-11-01,Pending,D,False
S08342,Science,2024-11-26,Done,B-,False
S00635,History,2025-03-09,Not Done,C,False
S04073,Geography,2024-10-30,Done,D,True
S07214,Geography,2025-03-05,Done,D,False
S05104,Arabic,2024-11-02,Pending,C,True
S11098,English,2024-10-12,Done,C-,False
S08616,History,2025-02-08,Done,B,True
S10524,Arabic,2024-11-12,Pending,C,False
S00634,Science,2024-11-16,Not Done,B,True
S09880,Math,2025-02-26,Not Done,A+,False
S12109,Math,2025-01-12,Done,C-,False
S06070,English,2025-02-01,Not Done,A+,False
S02097,Arabic,2024-12-06,Pending,B-,False
S10306,Math,2025-02-12,Pending,A,False
S07069,Arabic,2024-10-27,Not Done,D,False
S05705,Geography,2024-10-25,Done,A,False
S03947,English,2025-02-14,Done,D,False
S03458,Arabic,2024-11-08,Done,B,False
S02116,English,2024-11-28,Not Done,C-,True
S03759,English,2025-02-23,Not Done,B-,False
S06669,Science,2025-02-05,Done,F,False
S03815,Math,2024-10-22,Not Done,A+,False
S04889,Arabic,2025-01-09,Not Done,A,False
S11335,English,2025-03-02,Done,C-,False
S08391,English,2024-10-13,Done,B-,False
S11752,English,2025-01-02,Pending,C,True
S12084,History,2024-11-09,Not Done,C-,False
S00794,History,2024-11-22,Not Done,A,False
S07428,English,2024-09-09,Not Done,D,False
S04232,Arabic,2024-09-13,Done,B-,True
S05712,History,2024-11-02,Not Done,A+,True
S02370,English,2025-03-04,Done,A+,True
S01534,Geography,2024-12-15,Done,D,True
S05336,English,2025-02-17,Not Done,F,False
S09740,English,2025-01-05,Not Done,D,False
S10696,Science,2024-12-03,Not Done,C,False
S05340,Geography,2025-02-27,Not Done,C-,False
S06660,Science,2025-02-04,Done,C-,False
S10470,Science,2025-03-08,Done,A+,False
S02004,English,2024-12-28,Done,C,True
S10344,Science,2024-12-03,Done,C,False
S00731,Math,2024-10-28,Done,D,False
S07658,Geography,2025-02-27,Done,A+,True
S10563,Science,2024-10-17,Not Done,F,False
S03990,English,2024-10-14,Not Done,A+,True
S02264,English,2025-01-04,Done,C,True
S12011,Science,2025-02-01,Done,B,True
S07668,Geography,2025-01-08,Not Done,C,True
S09016,Geography,2024-11-21,Not Done,B,True
S08417,History,2024-12-15,Done,A+,True
S00338,Arabic,2025-02-23,Done,F,False
S00595,Science,2025-01-06,Not Done,C,False
S00064,Arabic,2024-10-25,Not Done,C,True
S00320,Arabic,2024-11-05,Pending,C,False
S07556,Science,2025-01-06,Done,C-,False
S08566,English,2024-09-25,Not Done,C-,True
S11818,Science,2024-11-26,Not Done,B,True
S10558,English,2025-02-17,Done,A+,True
S08497,Math,2025-02-09,Pending,B,False
S09170,English,2024-10-14,Not Done,C-,False
S03076,Geography,2024-11-14,Not Done,A+,False
S12044,Math,2024-11-17,Pending,A,False
S04890,History,2024-10-11,Done,A,False
S03704,English,2024-10-31,Pending,B-,False
S10102,Geography,2024-09-14,Pending,A,False
S06966,Geography,2024-09-24,Not Done,C,True
S04357,Arabic,2024-09-23,Done,C,False
S07067,Math,2025-01-15,Done,C,False
S04399,Math,2025-02-04,Done,A,True
S11670,History,2024-12-20,Pending,A+,True
S11993,History,2024-11-29,Not Done,A,False
S07147,Geography,2024-09-16,Done,B-,False
S00020,History,2024-11-02,Done,C-,False
S08519,English,2025-01-15,Pending,D,False
S07035,Science,2025-01-09,Not Done,C,False
S10364,Geography,2024-12-28,Done,D,False
S06872,Science,2024-10-10,Done,D,False
S10495,Math,2025-03-07,Done,B-,True
S10760,Math,2024-11-07,Pending,A,False
S00685,History,2024-10-08,Not Done,B-,False
S01963,Math,2025-03-04,Done,D,False
S06432,Math,2024-09-13,Pending,C-,False
S08483,Science,2025-01-15,Not Done,B,True
S07010,Science,2025-01-03,Not Done,C-,True
S10363,Math,2024-12-15,Done,B,True
S11883,History,2024-09-26,Not Done,B-,False
S05690,English,2025-02-07,Pending,B,True
S04317,English,2024-10-28,Not Done,B,False
S03038,Science,2024-10-06,Not Done,A+,False
S02072,Science,2024-12-20,Not Done,D,False
S11022,History,2024-12-09,Not Done,D,False
S11404,History,2025-02-15,Not Done,C,False
S06498,English,2024-10-31,Done,B,False
S07006,English,2025-02-02,Done,A+,False
S01137,Arabic,2025-02-18,Done,B,False
S07675,Geography,2024-10-22,Pending,A,True
S11441,Arabic,2024-11-09,Not Done,C-,False
S00465,Math,2025-01-17,Pending,A+,True
S10999,Arabic,2024-09-12,Done,C-,False
S04711,Science,2024-11-30,Done,A+,True
S11112,Arabic,2025-02-01,Done,B-,False
S04802,Science,2025-02-26,Not Done,A,True
S02431,Science,2024-10-04,Done,D,False
S08163,History,2024-10-31,Done,C-,False
S06609,Science,2025-01-05,Pending,D,True
S11812,Science,2025-01-09,Not Done,D,False
S00597,History,2024-12-08,Not Done,F,False
S07399,Geography,2025-02-14,Done,C-,False
S01490,English,2024-09-26,Done,C-,False
S08430,English,2024-12-27,Pending,D,True
S11449,Math,2024-09-13,Done,C-,True
S09815,Arabic,2025-01-11,Done,B,False
S09358,English,2024-12-31,Done,F,True
S08514,History,2024-09-15,Not Done,C,False
S10890,History,2024-12-31,Done,C,False
S01167,Arabic,2024-10-07,Done,B-,False
S09433,History,2024-09-28,Done,A+,False
S08744,Geography,2024-11-09,Done,A+,True
S02430,Science,2024-12-18,Pending,B,True
S10547,History,2024-12-03,Not Done,A,False
S06935,Geography,2025-02-22,Done,F,False
S08623,Arabic,2025-01-25,Not Done,D,True
S02174,Geography,2024-09-15,Done,F,False
S01027,Geography,2025-02-08,Not Done,A,False
S10567,Arabic,2024-11-04,Pending,C,False
S03082,Science,2025-02-22,Not Done,B,True
S08966,History,2024-11-20,Done,C,False
S01890,Arabic,2024-11-09,Done,A,False
S09404,Arabic,2025-03-03,Not Done,C-,True
S03435,Math,2025-01-06,Done,C,True
S08333,Arabic,2024-12-17,Done,B,True
S00861,Math,2025-01-21,Done,C-,False
S00071,Math,2024-11-08,Done,D,True
S02867,Geography,2025-02-18,Not Done,B-,True
S01000,English,2024-10-02,Done,B,False
S10106,English,2025-01-31,Not Done,B,True
S01623,Arabic,2024-10-13,Not Done,F,True
S07541,Math,2025-02-06,Done,C-,True
S07443,History,2024-09-10,Pending,B,True
S06900,Science,2025-01-27,Not Done,D,False
S07151,Math,2025-01-28,Not Done,A+,True
S09779,Arabic,2025-01-16,Done,C-,False
S01541,Math,2024-10-15,Not Done,B,False
S01424,Science,2025-03-07,Pending,C,False
S09440,History,2025-02-19,Not Done,C,False
S03063,Science,2024-12-29,Done,F,True
S11112,Math,2024-09-24,Not Done,C,True
S02545,Arabic,2024-09-15,Done,C-,False
S00891,History,2025-01-03,Done,F,True
S04401,Geography,2024-12-10,Done,B-,False
S04621,Math,2024-11-19,Not Done,D,True
S05508,Geography,2025-02-09,Done,A+,False
S00696,Geography,2025-01-24,Done,A,True
S05877,Geography,2025-02-22,Done,B-,False
S10544,History,2025-01-13,Pending,F,False
S10947,Math,2025-01-06,Not Done,D,False
S11774,History,2024-11-08,Done,C-,True
S04969,English,2024-10-08,Done,D,False
S10560,Arabic,2025-01-20,Not Done,A+,False
S11316,Arabic,2024-09-28,Not Done,A+,False
S00320,History,2024-12-17,Done,A+,False
S11954,History,2024-12-22,Done,A,True
S11639,History,2024-09-27,Done,C,False
S07286,Arabic,2025-01-13,Not Done,A+,True
S08602,Science,2024-09-23,Not Done,C-,True
S00761,Arabic,2025-01-31,Not Done,C-,False
S05214,History,2024-11-18,Done,A+,True
S09087,History,2024-09-26,Not Done,D,False
S05814,English,2025-02-07,Done,A+,False
S00927,Geography,2024-09-18,Pending,D,True
S01528,Science,2025-02-07,Not Done,B-,False
S03752,Arabic,2024-10-06,Done,B-,False
S02586,Science,2025-02-01,Done,C,False
S09024,English,2024-10-05,Done,A+,False
S00352,Geography,2024-11-07,Done,A,False
S07265,English,2025-01-22,Done,B-,False
S06786,Math,2024-09-16,Not Done,B-,False
S07201,Math,2024-11-16,Pending,C-,False
S00242,Science,2024-12-29,Done,D,True
S10869,Geography,2024-11-17,Done,A,False
S07112,Geography,2024-11-17,Done,B,False
S06316,History,2024-10-30,Done,F,False
S00470,Math,2025-02-17,Not Done,D,True
S01938,Arabic,2025-02-11,Not Done,A,True
S11934,Geography,2024-12-03,Pending,D,False
S10375,Arabic,2025-01-10,Pending,A+,False
S10892,English,2025-01-09,Done,B-,True
S11035,Arabic,2024-09-20,Pending,A,True
S08855,Math,2024-11-17,Done,C,False
S09070,Science,2024-12-17,Not Done,C,False
S08328,Geography,2025-02-05,Done,A,False
S12135,Geography,2024-10-13,Not Done,B,False
S02339,Arabic,2024-11-02,Not Done,B-,False
S03186,History,2025-03-09,Done,C,False
S01123,History,2025-01-04,Done,D,False
S10259,Math,2025-01-15,Pending,D,False
S04755,History,2024-10-12,Done,C,True
S10872,Math,2024-12-25,Pending,B,False
S11597,Math,2025-02-03,Done,F,True
S04921,History,2025-02-20,Done,A+,False
S11171,English,2024-09-10,Done,B-,True
S00183,Science,2024-12-30,Not Done,B,True
S11986,Math,2024-11-12,Pending,A,False
S06921,English,2025-02-04,Not Done,B,True
S03138,History,2025-03-06,Not Done,D,False
S10670,English,2024-11-19,Done,F,True
S09866,History,2024-09-09,Done,B,False
S06698,Arabic,2024-12-30,Not Done,B-,False
S03148,English,2025-01-01,Not Done,B-,True
S03732,Geography,2025-01-08,Not Done,F,False
S07437,Geography,2024-12-20,Done,C,False
S10627,Arabic,2024-11-24,Done,A+,True
S07566,Geography,2024-10-27,Done,C-,True
S00061,Arabic,2024-11-17,Done,A+,False
S09083,Arabic,2024-09-26,Pending,A,False
S04749,Arabic,2024-12-02,Done,D,False
S09053,English,2024-11-08,Not Done,D,False
S09720,Math,2024-10-18,Done,B-,True
S09355,History,2024-12-16,Not Done,A+,False
S04093,History,2025-02-16,Not Done,B,False
S00049,Science,2024-12-29,Done,B-,False
S10010,History,2024-10-16,Done,C,False
S05269,English,2024-11-08,Pending,D,False
S09027,Geography,2025-01-23,Done,F,False
S11049,English,2024-10-23,Pending,B,False
S02683,History,2024-09-21,Not Done,D,False
S04173,Math,2025-02-03,Pending,C-,False
S04756,Math,2024-11-15,Done,C,False
S02434,English,2024-10-16,Pending,B-,True
S00667,Geography,2024-11-17,Done,F,False
S09475,Arabic,2024-09-26,Not Done,B-,False
S11713,Geography,2025-02-04,Pending,B-,False
S06312,Arabic,2024-10-31,Done,D,False
S05758,English,2025-02-19,Done,C-,False
S04863,English,2025-02-15,Not Done,B,True
S00121,Science,2024-12-31,Not Done,C-,False
S09537,Science,2025-02-21,Done,F,True
S11915,Geography,2025-02-02,Done,B-,True
S04646,English,2024-10-19,Not Done,B,False
S11671,Science,2025-02-02,Done,B,False
